u1_5nodes_1,u1_5nodes_2,u1_5nodes_3,u1_5nodes_4,u1_5nodes_5,u1_5nodes_6,u1_5nodes_7,u1_5nodes_8,u1_5nodes_9,u1_5nodes_10,u2_5nodes_1,u2_5nodes_2,u2_5nodes_3,u2_5nodes_4,u2_5nodes_5,u2_5nodes_6,u2_5nodes_7,u2_5nodes_8,u2_5nodes_9,u2_5nodes_10
-0.0470581970898264,0.00162046865200519,-0.0471109119812354,0.00996087229790619,-0.0469576570268884,0.0101042094143711,-0.0399163021275656,0.0148566256774566,-0.0124967612563517,0.0221787196875475,-0.0469914470863381,0.0147220789482403,-0.0386666146461038,0.0193258831900346,-0.0176867378691091,0.0271516985364651,0.0130118357494417,0.0240915757750192,0.037284871599179,0.0160923531711034
-0.0250880391217519,-0.0200700449596078,-0.0173398659966973,-0.0242517533163666,-0.00864464272214166,-0.0268727343593578,0.00373221334923236,-0.0205851743313454,0.0150382034952809,-0.0124638150698095,-0.023498654859892,0.0363995615187857,-0.00351220242388621,0.0385395188083412,0.0105039641295181,0.0351403792511029,0.0251296635912644,0.029834417328764,0.0351565572063664,0.0223522685331572
-0.0305921721059145,-0.013624418584254,-0.0237834274290802,-0.0253941970169552,-0.0107592639524275,-0.0303131890086306,0.000863041275022021,-0.026207544880138,0.0174213055110627,-0.0123523792780318,-0.0373189791853588,0.0200047602912037,-0.0197409959905493,0.0204823456559106,-0.00187102921299352,0.0334433547114352,0.0177208760685678,0.0296259057548083,0.0380125261159455,0.021715735787332
-0.0340493492180159,-0.0214461141454997,-0.0223957433624057,-0.0321719135829633,-0.0139017718841243,-0.0305554264827229,-0.0130318138292179,-0.0301442461442702,0.00121757322489072,-0.0239973166795745,-0.021953563639813,0.0206901753816976,0.00763116238121345,0.0340804188347928,0.0233280390820244,0.0379349272277086,0.0333123666264312,0.0345415478428155,0.0363224499002597,0.0295025168597437
-0.0358013102991124,-0.0104407050114334,-0.0311549704900858,-0.0247523380740502,-0.020183502919108,-0.0316001770761117,-0.00595818007661023,-0.0332803348090606,0.0200497127276578,-0.0263501181867314,-0.0361677654244428,0.0148297995164908,-0.0158226868315533,0.0182320990696234,0.00471117287874192,0.0279608310797745,0.020642339462803,0.0307856857376162,0.0325545826899369,0.0168764885719084
-0.025081006945726,-0.0312593311310017,-0.0176567000137577,-0.0347010234749637,0.0121918220850754,-0.0301012264466637,0.0372761728989764,-0.022082608552859,0.0509891453827607,-0.00937046116356911,-0.0259770710966359,0.017827578197194,-0.00746166470457954,0.0221431475327449,0.0116105549344526,0.0311859762396845,0.0215522635089162,0.0303971058308478,0.0329147235889733,0.0214252319745727
-0.0310359195233774,-0.0145759427651181,-0.0193803303396999,-0.0255195191053172,-0.0125327933181866,-0.0306479914565489,-0.00976929808468058,-0.0310470553344797,0.000707864696703697,-0.0295607680918324,-0.0381120447513829,0.0140429774336612,-0.0128549298940391,0.021489367580201,-0.00345421401101621,0.027456668515709,0.0148088402613565,0.0279439230021708,0.0264896681096098,0.0269723628463005
-0.0328178681049518,-0.0157333993827222,-0.0187065479321424,-0.0287662037423281,-0.010986828937126,-0.0318214119636558,-0.003854321237296,-0.0319691032616116,0.0224157654959553,-0.0255842110137776,-0.0276417951255129,0.0147657558755337,-0.00178850666507727,0.0227737441424206,0.0140855232238781,0.0270131532767407,0.0306259665153961,0.0239576159978052,0.0397227504415053,0.0196346680884136
-0.0365008970994581,-0.012917703319038,-0.0217970249350675,-0.0256857584977062,-0.0141356936136961,-0.0317481924409454,-0.00598127237380718,-0.0347578030965815,0.0143766203080954,-0.0294369288325268,-0.0315952348446901,0.0135531529591654,-0.0040437690402178,0.024016761853392,0.0173089630927619,0.0276403368816209,0.026786684953121,0.0295313427578859,0.0383174250769376,0.0155902194657498
-0.038565574979143,-0.0227363147165029,-0.0399574251010947,-0.023911919684577,-0.0425668954940874,-0.0263459849633008,-0.0293251683262448,-0.0287411769929711,-0.00741094361571841,-0.0284163177102854,-0.0292505290173109,-0.00375145545819801,-0.0119429008665497,0.0143365312866741,0.00673282564169716,0.030406619119907,0.0188175062977206,0.033621765550859,0.027658473462394,0.0270112789910354
