u1_5nodes_1,u1_5nodes_2,u1_5nodes_3,u1_5nodes_4,u1_5nodes_5,u1_5nodes_6,u1_5nodes_7,u1_5nodes_8,u1_5nodes_9,u1_5nodes_10,u2_5nodes_1,u2_5nodes_2,u2_5nodes_3,u2_5nodes_4,u2_5nodes_5,u2_5nodes_6,u2_5nodes_7,u2_5nodes_8,u2_5nodes_9,u2_5nodes_10
-0.0347642651695116,-0.0132182147812429,-0.0171084556508093,-0.0270960252568147,0.00689661641003516,-0.0343210349477652,0.0240475471600006,-0.0350658497393021,0.0398479274230726,-0.0234450070276833,-0.0203618564959702,0.00846070604344195,0.00204623352453506,0.0127162109315565,0.0167765334078762,0.00778613266241987,0.0271621697730087,0.00231231858514649,0.0353380311920377,0.0023017714330165
-0.0428234254204828,-0.0118794944131378,-0.033183926864962,-0.0233027527097544,-0.00729483809972567,-0.0331115735523372,0.0125892307349437,-0.0276574157209186,0.0352622699895508,-0.00850349424511093,-0.037463532157875,0.00414605230412246,-0.0238468327299856,0.0138676969563051,-0.00262197202704893,0.0275576834785418,0.0159805941530999,0.0293039003258846,0.0345266127766785,0.0239907486847828
-0.0369475485036151,-0.00983171988491209,-0.0225879671175367,-0.0217486002345232,0.00136318842652827,-0.0318417492778389,0.0198113976849367,-0.0281529009274996,0.0359434714310719,-0.018091597479888,-0.0363098662710159,0.00354472639007306,-0.0278522636981379,0.00954627646491507,-0.00981712598305717,0.0243185750535488,0.0135781744813524,0.028103882040093,0.0309655748672657,0.0265723215612002
-0.0419711699964461,-0.0145668014038481,-0.026187899203915,-0.0256613782015463,-0.00487503073813402,-0.0319950937400455,0.00342170303105543,-0.0238129675674645,0.0254249847788264,-0.0162141011516578,-0.0326359253963367,0.00736729857426915,-0.0123303053232156,0.0234191830382357,0.0110032869798207,0.0301022578124311,0.0278201308707162,0.0270673575214225,0.038921722584667,0.0144066244891101
-0.0367620815676846,-0.017095783975665,-0.0105845153489593,-0.0269627918849686,0.0188292048683434,-0.0314603038362195,0.0330383343134821,-0.0222810015080778,0.043029826245835,-0.0102364935743698,-0.0339205078077933,0.0123762593066388,-0.0126868257238442,0.0339066407525066,0.0103665270751289,0.0335731104809825,0.0262519306761814,0.0265523433981243,0.0395197088194009,0.0117803941813854
-0.037528473258757,-0.0135840944703264,-0.0145463124471504,-0.0262596114587152,0.00288333555788194,-0.0311629231945613,0.0193631314221013,-0.0229199865271766,0.0330221463930805,-0.0124888182187405,-0.0355057222191408,0.00690713539166097,-0.018442159324455,0.0200557581699475,0.000765501781561355,0.0267726020209417,0.0186281046001845,0.0262436484996996,0.0357575823254757,0.01508016119803
-0.0390868489441638,-0.0136844391749339,-0.0232319720098302,-0.0310038892840881,-0.0126927253497974,-0.0349717924494708,0.0117778223722344,-0.0345234175633496,0.0399669578142937,-0.0232155635647398,-0.0347014847747559,0.0110259811802728,-0.0180628422273938,0.0237597572372663,0.00226046204562793,0.0298879125832876,0.0203521792537107,0.0274658629101472,0.0349424230370746,0.0167907279734203
-0.0414240187305831,-0.0184834585121549,-0.0206405420345975,-0.0302802724561754,-0.00964118969156026,-0.0323737368544683,0.0035694173901354,-0.0222256925076885,0.0263190963569029,-0.00886140321906802,-0.0364538463515592,0.0144120458032419,-0.0162883382682215,0.0305840969382008,0.000548791924795483,0.0337931926952794,0.0158250649551208,0.0322344984003513,0.0291608548389987,0.0213033876656809
-0.0410831182573376,-0.0174014926100577,-0.0217080259318738,-0.0265146932148874,0.00304479963069199,-0.0337545412198812,0.0277733252167332,-0.0295837411539133,0.0450891397033263,-0.0195799255246432,-0.0351249914747198,0.0119222296830795,-0.0157120584879411,0.0280376096364149,-0.00303179184727192,0.032197270413461,0.0176479608532334,0.0291745482882148,0.0372338104032198,0.0137954360674066
-0.0392335330207931,-0.0229707948377106,-0.0211694576723177,-0.0339878316594414,-0.00813068789136006,-0.0330845486901226,0.0142448576400527,-0.0221863217283244,0.0328071494744141,-0.0115315801358485,-0.0391882513401837,0.0143351457819052,-0.0217127081394517,0.0340181451024149,-0.00335852347943856,0.0380540038088809,0.0152910459548216,0.0322336957095529,0.0340912666587893,0.0174549861441323
