u1_5nodes_1,u1_5nodes_2,u1_5nodes_3,u1_5nodes_4,u1_5nodes_5,u1_5nodes_6,u1_5nodes_7,u1_5nodes_8,u1_5nodes_9,u1_5nodes_10,u2_5nodes_1,u2_5nodes_2,u2_5nodes_3,u2_5nodes_4,u2_5nodes_5,u2_5nodes_6,u2_5nodes_7,u2_5nodes_8,u2_5nodes_9,u2_5nodes_10
-0.043756457328413,-0.00950541033503389,-0.0278475825868853,-0.0136982477013683,-0.000683258223564886,-0.0114546042317123,0.0341966948749346,-0.00075926968463304,0.0465204341318907,0.00727300532504423,-0.023846005736051,0.00780588541596772,0.0110063926161275,0.0369897556523115,0.018846882559585,0.0315981349839532,0.0211253742007267,0.0303071213257847,0.031214076433191,0.0204829606575676
-0.0330382672563867,0.000167323467452689,0.00435873422666627,-0.00634710815057639,0.0250063736507881,0.00602299472301963,0.0435656946613084,0.0127316716196811,0.0462050566472833,0.0109669382051357,-0.00768524455800413,0.00609125320743647,0.0221596117179492,0.026203971850654,0.0195626755727995,0.0311974773350922,0.0203650914188749,0.0313873375395118,0.0455675287647705,0.00953887679492261
-0.0378905710438055,0.00283360663725398,-0.00977287976592859,0.00104138137967831,0.0169353186614117,0.00538619323451324,0.0288397345550941,0.0122618289790201,0.0382516335244622,0.0105942646725026,-0.0101146516098707,0.0123530426033253,0.019079627969632,0.0425437568675274,0.0185368834904462,0.0403044920822438,0.0209788950983708,0.0332947490602283,0.0364022164297342,0.0175473966112045
-0.037870386145839,0.00269431347626017,-0.00750358716064318,0.00186209996376157,0.0224346693937363,0.00707492616987937,0.0348235282755364,0.0110698189664012,0.0402321445280641,0.00713335278419227,-0.0207916721065751,0.0233851349475318,0.00413182838833445,0.0381534773095191,0.0147642550533744,0.0295471030383815,0.0222880546793456,0.0290768541788098,0.0443644203238522,0.0100641722735739
-0.0342171195805247,0.0020542656987774,0.0194448868726693,-0.00569591119991894,0.0554424177875487,-0.00892982913017927,0.0535204406850933,-0.00719657115656027,0.0524033577026611,-0.0034471293783377,-0.0464252198030715,-0.000461493442271924,-0.0457652962212073,-0.000108891116117401,0.00535571082343941,0.0207211187659215,0.0191430490847244,0.0405594286425066,0.0250447106252901,0.0286671174071772
-0.042111625028638,-0.0135890248098506,-0.0289106156203747,-0.0162635994725284,-0.013917896824513,-0.0217243165186693,0.0247926507744565,-0.00546581918868555,0.0448931438994758,0.0051257584706578,-0.018173349057246,0.0204548181399489,0.0154306130623205,0.0357350522928007,0.0180057500329852,0.0372983726267573,0.0209369249014719,0.0326467816348949,0.0247089283816837,0.0268478036503272
-0.0441818739197853,-0.0123775036405704,-0.0323847958491378,-0.0243556436536668,-0.0155238974372647,-0.0220669541001875,-0.00348161409304671,-0.0286375154404828,0.0314305528988213,-0.0135204802903703,-0.015141554624287,0.0148627816460199,0.0213722730010134,0.033066914974396,0.0240875554403845,0.0374347591899375,0.0195899463129936,0.0304915749797259,0.0426631350519661,0.0168132413301722
-0.0433508892385604,-0.0105581931801232,-0.0289569773017999,-0.0335290830154628,-0.00968572125218997,-0.0305047552501003,0.00712146107766115,-0.0214604439605564,0.0279493746559901,-0.0100368463276044,-0.0253913811662103,0.013575628002605,0.0174723281487357,0.0339806778877397,0.0161357378860227,0.0424859241712027,0.019409586617669,0.0361556198087876,0.0291927754432044,0.0240251492508008
-0.0432772669629475,-0.0121894971111759,-0.0315402422530739,-0.0287695520190384,-0.0110849686005331,-0.0243422666450267,0.0130718050304196,-0.0198686864980053,0.0365473550057293,-0.00913282272788001,-0.0327700930838403,0.0115233234106585,0.000102184031461394,0.00930432374149671,0.0251843025505885,0.0316477618911862,0.0245701736335778,0.035539257591792,0.0265781259657793,0.0277138294090633
-0.04192431432478,-0.011828002743588,-0.0245574293256639,-0.0323960373178053,0.00616616072262292,-0.0264865806544396,0.0329479144532759,-0.0143626094739315,0.0407186895505736,-0.00949342805834045,-0.0342751168453197,0.0169834860268942,-0.00927177755775193,0.0331689444647517,0.00857457781440483,0.039714337161899,0.0186318991866635,0.0286944336090053,0.0202382872258284,0.0291436623686241
-0.0453033084516876,-0.00627630380582314,-0.0234110137723484,-0.0191344605083578,0.0147962562860057,-0.021842416589946,0.0412393129417635,-0.0169819755987478,0.0556190625417199,-0.00648271242134817,0.00163514662839233,0.015455655321629,0.0183431226155099,0.0187900582294987,0.0190329653944139,0.026581169309192,0.0211322223147726,0.0299527768035902,0.0430265951367089,0.0102308392278965
-0.0385640438968557,-0.0132734951757465,-0.021041341686163,-0.0167244641951894,-0.0155219207349572,-0.0225274814343996,-0.0139938431981963,-0.0252133651885297,0.0224850742353044,-0.0220791642758256,-0.0279168276819332,0.0133635113524536,0.000731055234575932,0.0286680889596411,0.0158784521086992,0.0339951230293162,0.0197425949882595,0.0301196712678276,0.0240929995199911,0.024672549348356
-0.0166401947011825,0.0209226275546907,-0.0030642005659288,0.0193015434976283,-0.00969824480553374,0.000296492941655854,-0.0143203016613084,-0.00714485056237766,0.0233894753227546,0.000243678130822201,-0.0327397739322238,0.0144907349224126,-0.00157043056100178,0.0321097682381727,0.0177273558819736,0.031613776258635,0.0197148270156074,0.0283665258130103,0.032766591535165,0.0105803569727146
-0.0344750929120498,-0.0177821372475049,-0.0224260744502793,-0.0201460582188407,0.0040301370776411,0.025750776309014,0.0200294016593484,0.0287462497098953,0.0455238316396836,-0.010381334009236,-0.0119592991951662,0.00220283256685922,0.0110259138318398,0.0142207495717992,0.0206911633735521,0.0357610184141038,0.0206089007191237,0.0357524215709276,0.0498783819172879,-0.00392853767688715
-0.00502259132561911,0.0300556930345598,0.00732326812804528,0.00671630698014553,0.0206770538556787,-0.0088434842609898,-0.00990183611581279,-0.0193142771288414,0.0017320022363206,-0.0231468349067317,-0.0316686379201823,0.0119409832527309,0.00990505751538834,0.0410519096997457,0.015349839190041,0.0372016663444956,0.0229036585565363,0.027848789392222,0.0344478068209185,0.0141133768014636
-0.0346307289187751,-0.0157358874761033,-0.0138652101075185,-0.0182693990534718,0.0104784971736473,0.0222703146288617,0.022153575973542,0.0292043796614302,0.0265833182264535,0.0258062501087689,-0.0449681365931964,0.0124858158193171,-0.00887145295328583,0.00656432123542505,0.0131881000768739,0.020604854649766,0.0209580717478374,0.0342912883272035,0.0316066578237161,0.0250112946588355
