u1_1,u1_2,u1_3,u1_4,u1_5,u1_6,u1_7,u1_8,u1_9,u1_10,u2_1,u2_2,u2_3,u2_4,u2_5,u2_6,u2_7,u2_8,u2_9,u2_10
0.01518039776423,0.00357848420300241,0.0328704992949862,0.00712012833354492,0.0534430952093795,0.0083526206607592,0.0859790369172622,0.00698573576662868,0.0949813365157583,0.00563635709305375,0.0140027857094078,0.00700848362149556,0.0222569485264398,0.0104438684799538,0.0342485845354517,0.0112101262552383,0.0553265591328625,0.00910596037061256,0.0783466276345735,0.00588341656003798
0.00948843592900533,-0.00208481570978949,0.0359380765478089,-0.00179356252500467,0.0585383238385224,-0.00143603255007867,0.0858369275123804,0.00783870813843671,0.0983762320121647,0.0019991371429148,0.00790457363663746,0.00265233875638705,0.035198265301947,0.0178144658151009,0.0531379468046154,0.0239073194688009,0.0645987945972929,0.0168109378998942,0.0836543625698256,0.00804257762939178
0.0170837317675338,0.00231894658949151,0.0383669172172795,0.00704684125761072,0.0639573098588753,0.00808218168515692,0.0866021499894574,0.00685190504844417,0.0963829143443809,0.00370440760785067,0.0141076516499621,0.0119190906108436,0.0505576128970355,0.0292849390855715,0.0680022172380738,0.0339851003035024,0.073172056513712,0.0277266084281965,0.0945799525220183,0.0114689423027406
0.0143090129876838,0.00576968495284338,0.0460837365631242,0.0109478274910725,0.0674345665492117,0.00674450724316688,0.0816195425337952,0.00525161713425315,0.0929254803216579,0.00333682623459465,0.0146747672721958,0.00788392341442815,0.0493212451447611,0.02592805363174,0.0680719736889884,0.0300770907888406,0.0871268792134357,0.0160582767474258,0.0929171004222926,0.0133881433203576
0.0441310364325687,-0.00120427784176751,0.0893045124026779,0.00723770211648684,0.102881853682307,-0.00223565779303441,0.104116891704324,-0.00454305991568947,0.107691483719055,-0.0101648091124305,0.0385901894474679,0.0268744036055691,0.0696337304981683,0.028909171330485,0.0900437720666349,0.0132110303682006,0.0931171663814202,0.00522093060018663,0.0942488178988056,0.00163785484338815
0.0257993671261001,0.00603173971513346,0.0522686600175318,0.00570107495586139,0.0690211676006283,0.00419344386470483,0.082172698012211,0.00258298290938998,0.0906436026358599,-0.00175505305503316,0.0242173901857193,0.00245255227066607,0.0535819063915161,0.0222286609739389,0.0753865460039688,0.0292964409861123,0.088819754068082,0.0195395570174355,0.0920345006170479,0.0175978848841323
0.0434933050756793,0.0175156179357223,0.0841077264677948,0.0155561450714571,0.0996228851993623,0.00303596588355319,0.105232043409892,-0.00485248303340302,0.106012447871482,-0.00532573072499268,0.0348069544120846,0.0229904867610719,0.0657052080429111,0.0353910571874188,0.0849837226124275,0.0177059320232688,0.0898627816884628,0.0116147015564134,0.0922158749488928,0.00439636878293021
0.0186177428821095,0.00710876086829748,0.0419187862852484,0.0114438011565636,0.0706966944204059,0.00947053852540635,0.0823931240145452,0.00388710235543377,0.0943691487196132,-0.00400649229356897,0.0217758048266851,0.0093405463117111,0.0536676107709528,0.0219270692344146,0.0763739068774892,0.021304454329981,0.0859079076404812,0.0165120990364428,0.0970588864526222,0.00304987870363751
0.0561552991200162,0.013475840059961,0.0881333639073812,0.0100185211427725,0.100056314535619,-0.00187639081289246,0.103085445984952,-0.00573197930099995,0.104987483203926,-0.0076139502674536,0.0329668983622878,0.0239849976528279,0.0631857843760103,0.0278457292104808,0.0807928524366518,0.0204308007587909,0.0924039492701175,0.0107321362120341,0.0960731867325963,0.00536135422460415
0.023853851105938,0.00823084978463461,0.0539830929200072,0.00817825748774098,0.0741675234107797,0.00258991034243548,0.0833738225562747,0.00229069557618743,0.0909236159364094,-0.000234918822225425,0.0285235608980363,0.0231219780972677,0.0623363618212437,0.0318726864438569,0.074877041374143,0.0265960369918482,0.0867532807564149,0.0156354241994479,0.0948722394434101,0.00615111656271516
0.0202579875265375,0.010653959670074,0.0426273968574242,0.0155969065722008,0.0722713358755584,0.00741256897833649,0.0892393104880174,-0.000819979671723825,0.0950629770849702,-0.000366923653209097,0.0409622595035802,0.00289763791561126,0.078344575245732,0.0259940828614662,0.0869604265465735,0.0207401814680893,0.0923876109749932,0.0138223136072558,0.0959986973521092,0.00913467177730883
0.0160543094674945,0.0127200214923758,0.0461519403281998,0.0216071218173674,0.0702845622942929,0.0171919082478205,0.0928250043001495,0.00452629104819052,0.0995660438648422,0.00152446842852279,0.0267045701386181,0.0133901031870011,0.0568175157962446,0.0310564623594651,0.0801729147998427,0.0275941203504376,0.0907684554449835,0.0148855901777599,0.0930275211426326,0.0123757683270284
0.0166943679416802,-0.00611679055402013,0.0403914520160431,-0.011217880307245,0.0499920590090683,-0.0139877263518344,0.0647454190382613,-0.0115158747769143,0.0841262227080207,-0.0130357993225785,0.0144402015749211,0.0210898121855365,0.04196778237954,0.0451765207818642,0.063277504995782,0.0285563340238425,0.0835750236143029,0.0207716607878372,0.0912186132760805,0.0184275634008517
0.0264808069018701,-0.0125679908993982,0.0293805187036286,-0.0107266158341244,0.0431997427433598,-0.00940118674076927,0.0639100575882639,-0.0066968016752579,0.0899988679722149,-0.00591362053836953,0.0191468958602051,0.00755280873008686,0.0286925233593051,0.02120001593287,0.0526014071905872,0.0285291730839066,0.0681967648317196,0.0260542686255235,0.0890905268081984,0.00938307661046984
0.0107658116875409,-0.00926567138446037,0.0239522029687657,-0.0204373110544534,0.0416154698832161,-0.0109371398556138,0.0700045995272839,0.0134446692254792,0.0918312160782789,0.0144299564641027,0.0136480177809817,0.0167925693654349,0.0367572301552366,0.0272504898751823,0.0584233703128507,0.0329677562524325,0.0746914248319574,0.0274907892649039,0.0901097790914449,0.0121229493092462
0.0162780043897271,0.00325289156694536,0.0366065434571903,0.0119924543938429,0.0600607239177389,0.019776456411785,0.0782781089811018,0.0215586860904384,0.0915062117909893,0.0107023776867206,0.0112797273316086,0.0202404691246418,0.0368193063247391,0.0299756141682878,0.063073625608124,0.029421520150152,0.0791333972864036,0.0215662710790546,0.0904628500594077,0.00468721346702663
