u1_5nodes_1,u1_5nodes_2,u1_5nodes_3,u1_5nodes_4,u1_5nodes_5,u1_5nodes_6,u1_5nodes_7,u1_5nodes_8,u1_5nodes_9,u1_5nodes_10,u2_5nodes_1,u2_5nodes_2,u2_5nodes_3,u2_5nodes_4,u2_5nodes_5,u2_5nodes_6,u2_5nodes_7,u2_5nodes_8,u2_5nodes_9,u2_5nodes_10
-0.0357346834936362,0.00347856098234842,-0.0300393766808162,0.0049188525560328,-0.0122780470451703,0.00674840314349651,0.00050003753047776,0.00710265906786527,0.0198038465657877,0.0120711455511822,-0.0335832282585985,0.00973149303521498,-0.0272529629408592,0.0101181967478023,-0.0157514154645484,0.0112101262552383,0.00292887402974173,0.00977193904579781,0.0246153126850471,0.00497788417197564
-0.0254272234173657,-0.00116451586210365,-0.0128120594484322,-0.00182730337547525,0.00113067877340506,-0.00387251397748316,0.0169499600086473,0.00255079947282731,0.0325820189825541,0.00764513451957679,-0.0260086146022641,0.013302507443316,-0.00617247068920187,0.0215724768400578,0.00437319423422402,0.0233330282086161,0.0169020906650652,0.01551002880811,0.0324552101202606,0.00884673633399066
-0.0358474246134022,0.00192010378872957,-0.0232327582871424,0.00354604090859897,-0.00453713666206106,0.00782920923160376,0.0119287678564884,0.00798374625966394,0.0251539317159271,0.00837543305297185,-0.0284301843788205,0.0181950569875503,0.00146224972471592,0.029476390528332,0.0169090979442215,0.0342029366444997,0.0196124432537085,0.0312851878249818,0.0349534110765307,0.0185302816977508
-0.0264326699906041,0.00856934971157157,-0.00218399392252759,0.0112362735871597,0.018460417137783,0.00644557226840507,0.0313080200923699,0.00508782666445332,0.0411645102413021,0.00448055817900204,-0.0287335109703316,0.0130441922476721,0.00442102505065263,0.0283831482089117,0.0185393723384529,0.029810821084882,0.0367319832523436,0.0162051472135649,0.0428519735625277,0.0138674386235271
-0.00508157790487625,-0.00126428247294728,0.037931631862632,0.00668185052935852,0.0527478052208895,-0.00198475687970374,0.0536837879728048,-0.00399931513263535,0.0563367218150333,-0.00766415514274709,-0.0347731704445333,0.0168357311813564,-0.0136118274733125,0.0257384207673645,0.00211525384538252,0.0329757687580462,0.0126470323497392,0.0313453383383068,0.0258808258286252,0.0258268533984236
-0.021029260602284,0.00645854069277232,0.00226866001753178,0.00570107495586139,0.0175123113085896,0.00441097758892693,0.03097906245559,0.00314317950768867,0.0399715588044729,-0.00135676294149689,-0.0200951806436407,0.00241178084403964,0.00570413289399296,0.0243674840434076,0.025839534882389,0.0291782880459054,0.0386056242911441,0.0197242031423016,0.0418074882819866,0.0178284132623125
-0.0035522395053077,0.0176142082085511,0.0348182631470094,0.0151697177034649,0.0496228851993623,0.00303596588355319,0.0550925446887292,-0.0046607997685834,0.0560276133373464,-0.00531416121181597,-0.0304686835415245,0.010658914793561,-0.0131712665542787,0.0245045077884762,0.00233500965059646,0.0327760618703799,0.0139185309535189,0.0354495940628319,0.0235386266804217,0.0297952332483957
-0.0323497709698972,0.00673266234772506,-0.0140598228738274,0.0109800742403248,0.0110955818885588,0.011545921194741,0.0264834145385566,0.00735902893962637,0.0337483732364809,0.00298790179881493,-0.0296925696835467,0.00851267339344093,-0.0041404353281675,0.0194302877328771,0.0158594160197942,0.0230144391483654,0.0319108410539448,0.019112666791489,0.0369635574627999,0.015513365908518
0.00853429000537395,0.0133438669630144,0.0381333639073812,0.0100185211427725,0.0498512028670001,-0.00164124781534152,0.0530466950029469,-0.00571247068225302,0.0549002591183456,-0.00737357669884646,-0.0259387486296058,0.0175252460704745,-0.000773660051421808,0.0307415441272447,0.0164772162488508,0.0270644091907199,0.0284656313621014,0.0219657385984831,0.0378868096487577,0.0157603040142588
-0.0350828073549287,0.00465791046422918,-0.0178694363602163,0.010579041304265,-0.00202169381643866,0.00936013024299182,0.0141662575855842,0.00545885944803955,0.0238929199667737,0.002483003877918,-0.0261471381537047,0.020946254070462,0.00481586510485897,0.030690167173295,0.0186524562851733,0.0318645889765498,0.0293396625729088,0.0218971026572013,0.0371365458762527,0.0153402478722373
-0.0361447924319534,0.00702108720291951,-0.0187573713683052,0.014038700166587,-0.00811091038371933,0.0156223617570354,0.0062357927992179,0.012656700273622,0.0247463600949,0.00621325859943911,-0.00741051272182673,0.00356062966912683,0.0274314324340216,0.0261670770887281,0.0355956878395136,0.0222916238011957,0.0411944944869249,0.0144070441103802,0.0454643793303859,0.00977556630683117
-0.0377561253513679,0.00962154580089871,-0.016316935942754,0.0203222639384335,0.00347987855514461,0.0211453615697977,0.0202845622942929,0.0171919082478205,0.0370471708131332,0.00786127542133608,-0.0204635093212492,0.0144560194400956,0.00813506784101304,0.0321083232778932,0.0308809601606325,0.0269073955908358,0.0407684554449834,0.0148855901777599,0.0429931794680726,0.0124411861188243
-0.0298851859538497,-0.00778566387236173,-0.00936596085613407,-0.0114265631609109,-7.94099093167017e-06,-0.0139877263518344,0.013751656836943,-0.0115492869714837,0.0306043757826904,-0.0136827237087021,-0.0355597984250789,0.0210898121855365,-0.00803221762046004,0.0451765207818642,0.0119800158264579,0.0296544421738545,0.0322504985888963,0.0211282672066528,0.0411540363496296,0.0185131208106044
-0.0335028662371659,-0.0117496500906473,-0.0218542965047514,-0.0123063837195095,-0.0202771273118708,-0.0108384906396377,0.00107621850113801,-0.00950990161197079,0.0254632721296529,-0.00660701646898024,-0.0308531041397949,0.00755280873008686,-0.0239653707841895,0.020021133263026,-0.00466812897781255,0.027098296247692,0.0136939646385522,0.0272842731532925,0.0287159058148545,0.0201225048206195
