u1_5nodes_1,u1_5nodes_2,u1_5nodes_3,u1_5nodes_4,u1_5nodes_5,u1_5nodes_6,u1_5nodes_7,u1_5nodes_8,u1_5nodes_9,u1_5nodes_10,u2_5nodes_1,u2_5nodes_2,u2_5nodes_3,u2_5nodes_4,u2_5nodes_5,u2_5nodes_6,u2_5nodes_7,u2_5nodes_8,u2_5nodes_9,u2_5nodes_10
-0.0372763634048467,0.0277422923788545,-0.0422737633116902,0.00568542458330967,-0.0468502821312756,0.00113050950589729,-0.035310060787382,-0.00712632253483339,0.0209464323875737,-0.00839153337609797,-0.0169324388683444,0.00711633991899488,0.00883059128274361,0.000897102860746375,0.0313092841442609,-0.00303291674268378,0.0444175646407929,0.00270351906126669,0.0476175078030914,-0.00429532640914672
-0.0229703046341436,-0.028145111266577,-0.0186668320967388,-0.0266795630606203,-0.0195070490855007,-0.0273435076250841,-0.0177561793450444,-0.0288056690240197,0.00936180092832274,-0.0223463734520581,0.00549412688401866,0.00533476246629109,0.0392579880911535,-0.00410197954154909,0.0499418822454721,-0.00501264613319288,0.048360691985349,-0.00351037698333501,0.0463422817184754,-0.00425016872593443
-0.0251914591400659,-0.0235094345949091,-0.020127972368379,-0.0305013349247648,-0.0204258826080376,-0.0275237832237107,-0.0186778498701655,-0.0295188498894387,0.0282774193113407,-0.0169765360967653,0.00772078556498705,0.00136626571877342,0.0321823469948369,-0.00166930454400714,0.0440715669285722,-0.00806720510682615,0.0340416586970215,0.00259947434728079,0.0431405753739644,0.0116360222663902
-0.0323484649428449,-0.0110025436971253,-0.0230410730709912,-0.0216920791570296,-0.0224277489147938,-0.0260760621136856,-0.0195078288118089,-0.0265873500514283,-0.00117079612343863,-0.0206791151691519,-0.0176130349843974,0.00915986312041479,0.0175278923588649,0.00066476870023471,0.0355826755045971,-0.00430413529526364,0.0414637049234378,-0.00331423685820816,0.0497039978925002,-0.00466173409484152
-0.032110909090499,-0.0178117585256264,-0.0219480393892366,-0.0224012353724772,-0.0206407542517165,-0.0260949550873805,-0.0189371470034442,-0.0277935951638533,-0.00783596457090636,-0.0249786018170404,-0.034792574709948,0.00237233422247931,-0.00653690511255658,0.00448881743443011,0.0167663500437486,-0.00116311512999164,0.0305199749043466,0.00257262955619447,0.0391533240921506,0.00399251817061383
-0.0270984906129898,-0.0138824830046267,-0.020571159319265,-0.0256298502967897,-0.0189780836932783,-0.0289546659605586,-0.0190810542431784,-0.0284558293570244,-0.00363788533162771,-0.0172363634954824,-0.0352667266078959,0.00615639751034394,-0.0139610017946543,0.0136810569813967,-0.000581581537445816,0.0112795856672237,0.0162891650681883,0.00781101036067086,0.0276170355051489,0.00458407936348701
-0.0271014091253445,-0.0163777512645747,-0.0229034628796481,-0.0239856227194,-0.0196187164750722,-0.0255306912290448,-0.0188089616884718,-0.0263732698118989,-0.00951231421526659,-0.0230786592109889,-0.0073146400069887,0.00779178520782413,0.0297213306995111,-0.00100500182238262,0.0430666228706326,-0.00401559997369272,0.0466457712633199,-0.006513257710902,0.0397573278983134,-0.00416382385259354
-0.0299824127797532,-0.0118491336016543,-0.0213611279497697,-0.0218644895367476,-0.0204110646374497,-0.0246732646217473,-0.0199485283519277,-0.0268053010390114,-0.0071786218559395,-0.0241180346692057,-0.0344877299022439,0.00554477036070426,-0.0217330664730746,0.00867663871896657,-0.00104915568767574,0.00818682313838204,0.0136417841251832,0.0066003313788014,0.0325753310252739,-0.000203104352484937
-0.0278819808261697,-0.0125289182622662,-0.0196405431423982,-0.0254057459260179,-0.0180639109705627,-0.0282737785082358,-0.0064422667704848,-0.0219921536455447,0.0222286264679391,-0.012138760843816,-0.0336526086129003,0.00756951077390187,-0.0339936103159662,0.00967581598201695,-0.0114823550942526,0.0148828568949507,0.00586090638953667,0.0168813201671748,0.0153022140258387,0.0156928104810793
-0.0324439392113579,-0.0171594697250502,-0.0180014197864189,-0.0246452595369326,-0.0187395363139564,-0.0279586153190101,-0.0192186056789689,-0.0285522036646059,-0.00865275813977384,-0.0265571935969407,-0.0251307238036717,0.0158002173058446,0.000652497271184263,0.0224184321659853,0.0163314707452932,0.0283196250219454,0.0234793342790693,0.0237331878222226,0.0201846428479818,0.0282006296857062
-0.033683793707784,-0.0172153614037216,-0.0208302244500255,-0.0256035029390095,-0.0202190858707453,-0.0284423392928165,-0.020460828810567,-0.0280500553710615,-0.0054639870125367,-0.0143226523308842,-0.0227807441606417,0.0315020649803839,-0.00114401670224222,0.0328480195302867,0.0187733218297418,0.0261824762253398,0.0182316482877064,0.0279922607135774,0.0249073718179218,0.0200321216846466
-0.0303260090018944,-0.0147884080092925,-0.0183698526486691,-0.0254800040983821,-0.0185569802557741,-0.0288696491352965,-0.0196811075002467,-0.0285396659214575,-0.00472162769715805,-0.0240666900611468,-0.0246550274709875,0.0253625242258758,-0.000782012121908984,0.0284427187049508,0.0204756488752249,0.0237461961188573,0.0163175586370288,0.028075577097786,0.0210261024300245,0.0247216387379525
-0.0267361393040148,-0.00516756657838847,-0.0194326414749513,-0.0254594678793947,-0.0181414752034651,-0.0296704354054248,-0.0188040121784514,-0.0274116790260681,-0.000756496046133262,-0.0165075090423708,-0.0254349569578324,0.0253391574573708,0.000427342315435333,0.03227807836918,0.0161338182152754,0.0262764251014715,0.0190276836038279,0.0273561204079943,0.031262251740305,0.0159080494808015
-0.0227022243693455,-0.0245110566351122,-0.00657752208076653,-0.0198113733494292,0.0363197952884558,-0.00759163426650677,0.0468005292598192,0.000641555863540277,0.0453154066102978,0.00465668481167133,-0.0213359962176106,-0.00929498625272091,0.0161118869081166,-0.0113260687293084,0.038440379073856,-0.00499811050431071,0.022165196432479,0.0247023900680567,0.0255218289692436,0.0161296987427166
-0.0279841329459578,-0.0192715703125797,-0.0205901140385203,-0.0246434134825804,-0.0173572300106237,-0.0269807138367867,-0.0193240270193222,-0.0280255370661669,0.0121281010623318,-0.0216039166255525,-0.0240699176530148,-0.0106996718328723,-0.019382600062742,-0.0199481102770805,-0.0139983606857439,-0.0278707582571698,0.0150096233485923,-0.0198036161255369,0.0448811730197471,-0.0171265330304768
-0.0276314919498931,-0.02012308419505,-0.0208071129833268,-0.0254971541276094,-0.016308219980938,-0.0257794701422937,-0.0179052097338809,-0.0272424570172838,0.00777675869299051,-0.0207339861613865,-0.0236604046257867,0.00354723293910015,-0.00281969627895713,0.0130824991921017,0.00914446913717302,0.0197003826683555,0.0239412056595014,0.0238232596624876,0.033737347580742,0.0141904542892016
-0.029558358676614,-0.0234291472267075,-0.0207517019009138,-0.0259253754790528,-0.0190630533927093,-0.0266651463737653,-0.0198778622491511,-0.0277471020198664,-0.00757994231395233,-0.0261050686861701,-0.0225720917891913,-0.00713750135159707,-0.00376593669655014,0.00914672478339191,0.00498134467108907,0.0151442770740609,0.0115379929377222,0.0236814497723858,0.0173955361144492,0.0247917964469794
