u1_1,u1_2,u1_3,u1_4,u1_5,u1_6,u1_7,u1_8,u1_9,u1_10,u2_1,u2_2,u2_3,u2_4,u2_5,u2_6,u2_7,u2_8,u2_9,u2_10
0.0170990840317777,0.0105313345298661,0.00271674628433664,0.00030189732653394,0.00241161954077421,-0.000448259343478569,0.00864884917448273,-0.00130159147355612,0.0486193727303984,-0.0275088603414615,0.0164354958991632,0.0153800697775915,0.0458322823261521,0.0226914373752245,0.0516060715067471,0.0288566271529874,0.0705409624449985,0.0239892806256525,0.0937444801424546,0.00789272206316983
0.0361887595103361,-0.01541808032324,0.045546294684825,-0.0222790045534188,0.049754763168741,-0.028633940655528,0.0499171496031888,-0.028285046238072,0.0786680460953969,-0.0111565690027401,0.0198234293362296,0.00823334213707095,0.036467027332729,0.0173048805947455,0.0474730345682963,0.0249881304407701,0.0635136048692268,0.0290681499933438,0.087195640055616,0.011816085130495
0.0312828808110753,-0.0137319087649424,0.0438389472484086,-0.0241373423257873,0.0479984714422796,-0.0268599755490313,0.0488085272457218,-0.0279542436264563,0.0742287149923015,-0.010032524961912,0.0274028923057896,0.0148449935224455,0.0462318464960935,0.0248588947976419,0.0520778019725453,0.0298172318807844,0.0686299720242706,0.0229574584957195,0.0890499826429475,0.00984437362995248
0.0349070069040504,-0.022717251517708,0.0495372457295544,-0.0267303246525795,0.0497485434838549,-0.0274049688885698,0.0503751378647843,-0.0283900580355268,0.0794103990635921,-0.0112466608686155,0.0115504644392664,0.00666753367256723,0.0319766105604319,0.0242692159189161,0.0469262377091093,0.0297587585963725,0.065251309751763,0.0251573363082043,0.0899608199830261,0.0126033154840897
0.0354947911825234,-0.0211283070797388,0.0433481485341279,-0.0236066422061507,0.0475778353048044,-0.0283932497075896,0.0531176455536188,-0.0269047048160954,0.0754579657062899,-0.00853197559786803,0.014975570828641,0.0182435447533165,0.0375285922984162,0.0254479427574102,0.0536839453733764,0.0304563200122585,0.0692812634774969,0.0229127905731739,0.0849759674969518,0.0129690784270223
0.0204307066361056,-0.00805143704914995,0.0406850894078023,-0.0203099640771425,0.0476931319305546,-0.0266515002854609,0.049951366147411,-0.0279208909859369,0.0758002105592857,-0.0118056876705334,0.0236695287753579,0.0146732603834593,0.0416976298073216,0.0248037253870095,0.0626468835650327,0.0344309889560947,0.0686776068499292,0.0281508774854017,0.0875773890707805,0.01372052287087
0.027640919699354,-0.0172753886506573,0.0455334342543319,-0.024983346356069,0.0485961167708557,-0.0292072391262961,0.0575221645383571,-0.0218107086692324,0.091254891266748,-0.000527115631034287,0.0374605503589344,0.0230218118415991,0.0585347866264319,0.0250735549259315,0.0560152354305324,0.0389781248469188,0.0698589657232886,0.0227423509211188,0.0894609794664295,0.0130452582215631
0.0322957365784729,-0.0136080596040334,0.0451426494619938,-0.0237791319334355,0.0477113883794519,-0.0272880423084728,0.0589758187899238,-0.0275115132407181,0.0811892247564004,-0.00933211424823992,0.0179606258552177,0.0112631226310943,0.0375815002726538,0.0247364994780007,0.055373031369069,0.031906459459157,0.0799511826770529,0.0150459244764421,0.0929114731926115,0.00820842923970067
0.0116813805010124,-0.00303815523713935,0.0378390001735758,-0.0198512629179557,0.0469598496537628,-0.0276711834584152,0.0504727610039707,-0.0277132262315993,0.0758864831025788,-0.0103531067676329,0.0315557340461724,0.0196385152194789,0.0424592816029276,0.0265389106882304,0.0522529106674732,0.031363571780772,0.0556351129601203,0.0317440328804779,0.0835574919620595,0.013219421031099
0.0172711113595485,-0.00556474704739233,0.0450122816163972,-0.0230600437564034,0.0471544980787003,-0.0270614930369235,0.0493971503037822,-0.0287320174701635,0.0748813994908918,-0.0122419604091686,0.0107729264007533,0.00857413343010409,0.0313650240755749,0.0232169519616718,0.0522885117060039,0.0289564337685882,0.0746464541634234,0.0174712560337484,0.0951678909285775,0.0100559462505225
0.0347300306905864,-0.0118355536604905,0.0470356082856988,-0.0214659917700303,0.0502482792462485,-0.0270483606549658,0.0516909076174979,-0.0266830970532721,0.078562380979431,-0.0108167176378992,0.0190636993325692,0.0137841841873496,0.0393171775331277,0.0176461366382808,0.0532336760172182,0.0330075877250975,0.0748127849161309,0.0202312219155359,0.0923789336988385,0.0137534628118661
0.022955201623705,-0.0146000208258533,0.0457341443996017,-0.0216090848419944,0.0482032865920565,-0.0270817794150734,0.0496359715941054,-0.0289731184576323,0.07431158366492,-0.0136995147189056,0.0216366273500226,0.0179450543829931,0.0426869755938041,0.0279900361811186,0.055625230441962,0.0305151627107206,0.0785660297012857,0.0192689003950154,0.0951028063099426,0.00988494055754668
0.0262629473509311,-0.00901055020035633,0.0279420863196268,-0.0126300435943762,0.0397227650230657,-0.0259322066093966,0.0506918594715819,-0.0298487565360359,0.0769943661461319,-0.0144948495505143,0.0171871255606376,0.0123247308612348,0.0375682558606775,0.0242090133939794,0.0495632834674049,0.0307331022057437,0.0721761581784741,0.0215471699209087,0.090824729338385,0.00916985806022929
0.0298668226110086,-0.00764795505246408,0.0415416952417094,-0.0140809533534252,0.0493711184839929,-0.024110781408315,0.051195592491258,-0.0286161717988696,0.067258462474225,-0.017909267943256,0.0160576009724984,0.00947566599062258,0.0354934781460671,0.0193631648657438,0.0491684080480186,0.028521122109348,0.0601382562191667,0.0268291302383794,0.0839494688820744,0.0115424514974708
0.0238374754599765,-0.00893309203676605,0.0380467080597393,-0.0169709600076484,0.0458929314297666,-0.0246671547297466,0.0500630347789425,-0.0290510189137374,0.0700404871235815,-0.0220145627040545,0.017768935149132,0.0110635864625204,0.0346688384829868,0.0217751085344154,0.0505854126428478,0.0301609619252283,0.0702880738645137,0.0191650787162674,0.0937779538108955,0.00510776842609834
0.0291455139011032,-0.00923812944369894,0.0506719982790349,-0.0153976948028716,0.0599099618958517,-0.0221642306930956,0.0495892252206789,-0.0279964952598112,0.0710283307162666,-0.0234730808245244,0.0208857555888374,0.0116339316660581,0.0441257991543989,0.0265535818795797,0.0558829297024903,0.0322461482101697,0.0788798940907704,0.0215394214455409,0.0914605818418652,0.00659641707740377
0.0209914232662223,-0.0125546650809255,0.0428123865045897,-0.016904596188413,0.0577106186066659,-0.0217608848220116,0.0510211718094874,-0.0287417272116453,0.0682956866764723,-0.0212837082609172,0.0263714296755361,0.0178467751035835,0.0476377120542826,0.0280422836973062,0.0778699099100372,0.0199392205053648,0.0973463638280785,0.00257479946830844,0.0986491232539952,0.000382920159798463
0.0180393986633513,-0.0112643614251269,0.0278403673650681,-0.0190114492106906,0.0430880307576386,-0.0249331688053215,0.0481895561433364,-0.0281029776089478,0.0682626039121113,-0.0180486334234263,0.0267315795358709,0.0188476532220315,0.0381657939928671,0.0281155951446308,0.0554560235617287,0.0306246657641938,0.0809062306850385,0.0200408718877212,0.0964867419429793,0.00595336292043202
0.0327667163388385,-0.0112030283463545,0.0395112127281121,-0.00673992304575728,0.0322163607716198,-0.0143658766903381,0.0482071393893519,-0.0254126502896561,0.0640734492806745,-0.0262372855671691,0.0176512323441823,0.0106359192239944,0.0400053584983219,0.0229762506308836,0.0565911380630607,0.0310772967342703,0.0743073915151417,0.0197097836648472,0.0892558826222758,0.00213803857012266
0.0297906032224173,-0.00735268139427472,0.0305448458416444,-0.00833647448788044,0.0420581693135275,-0.0203503009876532,0.0487586503887761,-0.0270186840243381,0.0662974735457103,-0.0215041872286667,0.02742782437564,0.0174687908637723,0.0448220792134504,0.0281073178635945,0.0632017570686614,0.0274873275329886,0.0938435015080361,0.0108783079787466,0.0977363890469243,-0.000116968891856342
0.023528207972773,-0.00576377839842251,0.023788901041864,-0.00980361544577711,0.0463078087057372,-0.0209124262713813,0.0494853004929123,-0.0282310728873392,0.0692898107043619,-0.0194170180818316,0.0152441837062265,0.0117897966909133,0.040245643531533,0.026132824142845,0.0528865863278173,0.0323949753126721,0.0622839189776095,0.0264294998498618,0.0914169467648068,0.0104486978157858
0.0277456520138563,-0.00775152106122691,0.0349799960858335,-0.0134066024320314,0.0421658377178655,-0.0206861634291857,0.0496597797819971,-0.0274006324298274,0.0667227425150812,-0.021205999447778,0.0172437886193359,0.0110650725441633,0.0405456179109477,0.0228810342144857,0.0507089308895572,0.0303068375148054,0.0622271120967789,0.0259161227383774,0.0885407901248402,0.01200181440768
0.0220147490994599,-0.0114379100049854,0.0339393775472779,-0.0180337417902916,0.0467899855666701,-0.0263026089755022,0.050667062770589,-0.0279091190174773,0.073149202510721,-0.0118095589291911,0.0137377884224029,0.0138179140741866,0.0330185703171748,0.0254170194395193,0.0479403177484061,0.0314820939539091,0.0655337718063027,0.0250923788195692,0.089169301768314,0.0145004786268845
0.0195618405770878,-0.0201909013634553,0.0371327833996282,-0.0217489207269024,0.0449044982418477,-0.0259828164095798,0.0492899850002554,-0.0267698397708939,0.0696028834157096,-0.017716331298475,0.0157054492601592,0.0100465127255855,0.0406357881583147,0.0321517088867816,0.0552146673041286,0.0305735111293126,0.07529466911395,0.0196412204792686,0.0943904367286496,0.0108280067877083
