u1_1,u1_2,u1_3,u1_4,u1_5,u1_6,u1_7,u1_8,u1_9,u1_10,u2_1,u2_2,u2_3,u2_4,u2_5,u2_6,u2_7,u2_8,u2_9,u2_10
0.0367321646407333,-0.0184981020804863,0.0457097849572128,-0.0264629109421695,0.0484193293995079,-0.0296457922198366,0.0683292516482066,-0.0181921998122837,0.0852204758727978,-0.00282811125517131,0.0167896606853296,0.0148679240300063,0.0363980521380825,0.0256929564190399,0.0510358554994797,0.032503261298695,0.0605986792104404,0.0267225568501269,0.0822842300737921,0.0124410977703634
0.0379462043258224,-0.0106001194246609,0.044740277415696,-0.0267835576135256,0.0494508091807748,-0.0292454561232233,0.0629527601709762,-0.0203966843368503,0.0946744011305663,0.00488085887921902,0.0148952764094962,0.0143061622164693,0.0413234771482771,0.0238312594789289,0.0528754154633975,0.0308873562079088,0.0535317461246207,0.0312707796186969,0.0764041973962753,0.0177830630136519
0.0406732342109396,-0.0161409365485643,0.0469917545446136,-0.0270203048984511,0.0497501332983904,-0.0292397287161511,0.0501155871419985,-0.029243289964466,0.094070578857009,-0.00672960305111652,0.0165664630152925,0.0164050127267704,0.0361515561433306,0.0273814854471373,0.0499559248125345,0.0314890837900249,0.0632114137879322,0.0239044613039342,0.0813508995967598,0.0144570635515562
0.0354593918525373,-0.0157233666027481,0.0417095207606076,-0.0260678649655938,0.0482817840277534,-0.0304498606116916,0.0505206229288155,-0.0273930043818549,0.0879821471537001,-0.0108155320989556,0.0249019937747134,0.0233313773532725,0.0431366917205247,0.0249278094499519,0.0524367032494306,0.0263352454368116,0.0534582322115673,0.0257738085412507,0.081982594143307,0.00976709486670225
0.035092575648312,-0.0129776372898253,0.0460241848818763,-0.0249410250255577,0.0488735863407907,-0.0295525433124989,0.0499483946916622,-0.030089507761176,0.0717427643848282,-0.0193961613450774,0.0283555377683894,0.0196346592126122,0.0411846317461884,0.0243931509122454,0.0493464392136521,0.027469249289106,0.0505560419525131,0.0284474528547348,0.0805341618977916,0.013484232651794
0.0351860822403346,-0.016942076514467,0.0457065310757588,-0.0255397861475121,0.0497972986428431,-0.0297635894239809,0.0503794245155787,-0.0299241970254143,0.0809835832943563,-0.0164981847986903,0.017959470793339,0.0202905350193071,0.0343787665604213,0.0256683601349171,0.0490805290653574,0.0274135145023589,0.0535822594297635,0.0277077179108544,0.0789625414624018,0.0122767407858269
0.0233812674592902,0.00660209296351538,0.041187677597485,-0.011980474828152,0.0494630040860515,-0.0268142624244389,0.0496508519149238,-0.0291262002741081,0.0682212497905092,-0.0174291525479364,0.015691925582737,0.011674691705861,0.0311431302288754,0.019197353989097,0.040106158196277,0.0241187109507721,0.0507161758542543,0.0302936703281638,0.0801830892966725,0.0154452095358226
0.0295428742035598,-0.00467304387534315,0.0454180856753093,-0.023021808876702,0.0490774685638676,-0.028340914521388,0.0577556318826797,-0.0227242709459521,0.0929271306491285,-0.0083079683568919,0.0264139227241469,0.0201768441677451,0.0405021414584382,0.0268404603616967,0.0499957981847074,0.0298840163878316,0.0530602165767527,0.0301217154906563,0.0863955950439471,0.0120712755088634
0.0434858041226824,-0.0248288795233423,0.0493717527393523,-0.0281927767994182,0.0496949004510118,-0.0287188734316763,0.0490741416692154,-0.0300777870542376,0.0718742877606995,-0.0165834349595616,0.0167890133159786,0.0131002929603169,0.0329218208265808,0.0215794891861173,0.0458883504050138,0.0273735477934241,0.0545940168725227,0.0278485302646093,0.0863288863842408,0.00975183751684
0.0201024538427172,-0.0094332680371011,0.0452423245256404,-0.0277804443447264,0.0485621392841827,-0.0288778609428623,0.049190665038182,-0.0298546309784209,0.0603228143622509,-0.0175845155418034,0.0130317587761472,0.0118796945347974,0.0311299134756145,0.0229039260079435,0.043938410539352,0.0284304509058278,0.0537653933063455,0.029489674753507,0.0899186754143553,0.00926990020351814
0.0362161258386513,-0.0138596164402738,0.0463847378334989,-0.0270325338404636,0.0495211887086786,-0.0284281205104551,0.0477753527928053,-0.0300320181482171,0.0509570002589226,-0.0297051672474519,0.0120156262170925,0.0102135577901885,0.0304882607018761,0.0220771040982115,0.0474308858606484,0.0292486157054021,0.054650005451936,0.0305451244714615,0.0879707368149407,0.0105676657091186
0.0309259039817392,-0.00845055582293259,0.0493728890939477,-0.027101500308707,0.0497586818816295,-0.0298553013932332,0.0493303243022643,-0.0298707384004623,0.0865371196469308,-0.0112129291802052,0.010529866151474,0.00801130685315277,0.0272158334075112,0.020532417920898,0.0468596474601158,0.0282738335998043,0.0532443384312022,0.0304044522141717,0.0858593294558859,0.0114332248781211
0.00277494961909903,-0.00327629352404495,0.00378745031765503,-0.00906590494154969,0.0399572777314876,-0.0181802903741945,0.0496564842555531,-0.0292831309021161,0.0766574924886327,-0.0177951906710944,0.0175798845039245,0.0119925486236602,0.0332074468756737,0.021206915359984,0.0449863364790668,0.0293168286242731,0.0556089170624025,0.0304993131155089,0.0939973896195415,0.0121414691624545
0.0348753834189475,0.00882533619512195,0.0425128464655355,-0.0073022761051899,0.0503689265808451,-0.0236175983615671,0.0498235840307889,-0.0298203207303267,0.0660380497371436,-0.0212161447255796,0.0209572970406384,0.0147216220099098,0.0407117660503435,0.0243785403616583,0.0497089121046008,0.0289784686792168,0.0671521716914502,0.0182232665210555,0.0930358882468107,0.00655792444937805
0.0321369520783993,0.0145965499304374,0.051379028596001,-0.0029823004700599,0.0597425168982486,-0.026117039713344,0.0511142698270473,-0.0267969518086943,0.0494095064776971,-0.0296944827845988,0.0245592238818002,0.022496528652803,0.0397709210901459,0.0253758026119567,0.0506020778312431,0.028209095876701,0.0648870729511702,0.0182466902939297,0.0885149508854431,0.00664994538930989
0.0341823047838617,-0.0123200271765386,0.0573269245569073,-0.0205003373720442,0.0580585274406001,-0.0305990164171328,0.0514277793815394,-0.0274247706853481,0.0543248701175613,-0.025311491407476,0.014775831151776,0.00859630510108425,0.0319524995458,0.0192747533329153,0.0446057134452346,0.0264332198636317,0.0519903391194531,0.0276467384063976,0.08595085179676,0.0113382460662549
