u1_1,u1_2,u1_3,u1_4,u1_5,u1_6,u1_7,u1_8,u1_9,u1_10,u2_1,u2_2,u2_3,u2_4,u2_5,u2_6,u2_7,u2_8,u2_9,u2_10
0.00446967443062823,-0.00412669726691227,0.00520445007742711,-0.00126960978323994,0.00344327029569289,0.00146634406079152,0.0327111476026724,-0.0206202309121935,0.0610314052274673,-0.0255320983379037,0.00886692846395695,0.00201828266991518,0.0218517521461764,0.0128622670940888,0.0398097113526976,0.0225245009519407,0.0528760020941436,0.0284673754066303,0.0544933215100799,0.0290059605167381
0.00466151649388551,-0.0180156834532895,0.0010326456588342,-0.00143157127114078,0.0194952881206758,-0.0157985077257596,0.0467883812581089,-0.0247312497527947,0.0764950578706202,-0.01638872634473,0.0233957441386964,0.0213463980437435,0.0446053509708966,0.0280150784170776,0.0525541792222733,0.0302190691294529,0.0745992518224851,0.0191279081314157,0.0951786439443959,0.0100395387124977
0.00406230893350843,-0.0153473405416875,0.0111470174013761,-0.00445017632231637,0.036204509054695,-0.0203032610763062,0.0475363654162019,-0.0286368775144654,0.0722535307667171,-0.019934311917806,0.0297990297919784,0.016942945210387,0.042387181686946,0.029329679365895,0.0515129153037515,0.0307933585011734,0.0583031447793734,0.0277817264279949,0.0908634970099778,0.0156409969690424
0.00244693196155615,-0.0057555855831249,0.0149581479180185,-0.00284289256706927,0.0352777428556543,-0.0196645810669918,0.0495996748781238,-0.0272284280941005,0.0844255330729875,-0.0182287406248913,0.024778415595909,0.0242760941145447,0.0453133312543009,0.0288590507043754,0.0508268979221697,0.0294527962277044,0.0512128014119921,0.0295583743240804,0.0799900711134915,0.0152120624593156
0.0449244266830071,-0.0272479181189438,0.0946070100734748,-0.0123421480027888,0.099359681678255,-0.00147282416957519,0.0583344326611417,-0.00887529102878897,0.0542177130214091,-0.0273611130661732,0.0262594107941633,0.0184856560086479,0.0470757050494576,0.0283463355008116,0.0498385584754978,0.030097441245342,0.0510961117918712,0.0300606734770811,0.0701623234502853,0.019977824176226
0.0222754225372408,-0.0123849449231358,0.0350365082668712,-0.0250744498451378,0.0493997903072024,-0.0262705872308955,0.0639452900397425,-0.0265760804737864,0.092342894386798,-0.0174063307991754,0.0296159719872371,0.0242599878254804,0.0462565651199353,0.030460948587403,0.0504398426602256,0.0301902295194732,0.054734996158255,0.0284067683210659,0.0776156896751099,0.0153656722212338
0.0494606752841967,-0.0285741664193034,0.0975417578140527,-0.0150202451094095,0.0989324303533798,-0.000194565457318146,0.0574494008919552,-0.0188033447442789,0.0482337043728433,-0.0293446087293085,0.0319727651436099,0.0169125313672804,0.0451738280249664,0.0267169799873764,0.0499092413226611,0.0297861827091028,0.0508252540644069,0.0291128622576691,0.0733397026563915,0.016735598110068
0.0149223201619735,-0.0183735161633965,0.0386839860161055,-0.0231223461156984,0.0487841381839862,-0.02883091415868,0.0892522236177885,-0.0221873833270528,0.0999326282428492,-0.00107522625737458,0.0291549636774807,0.0203542874613794,0.0430590111288725,0.0283820800255025,0.0493848756333692,0.0299611018828534,0.051621220784015,0.0294701392567899,0.0747629805741583,0.0148096522651877
0.0293499895982495,-0.0127563391879866,0.0448398422219181,-0.0235563646615989,0.0469144290370911,-0.028570153485639,0.061849668367168,-0.0250578321094304,0.0870921923809287,-0.0138617928909332,0.0276319604286198,0.0172408709913071,0.0433316604821138,0.0275270981540125,0.0495487925477755,0.0295609718229001,0.0508130855285568,0.0296665663286571,0.0752573125268703,0.0190760591797876
0.0188396653745859,-0.00754513566079138,0.0404240438503417,-0.0209946684669895,0.0484936337990456,-0.026400837008819,0.0810204031831095,-0.0122129516828957,0.0976810417146808,-0.00525096908571178,0.0374063935918056,0.0202001456132084,0.0493853866906562,0.0299226521261436,0.0524285658228452,0.0292750200761142,0.0498437675954756,0.030288059065278,0.0758054913547908,0.017496545258085
